Season,Quarter,down,Opponent,distance,Diff_Score,Play_Type,Poss,Passer,Targeted,Carrier,Yards,Entry,training_1,training_2,training_3,training_4,training_5,shipping_packaging_available,ship_obs,patients_per_day,centrifuge_#,centrifuge_func,centrifuge_why,temp_(2-8)#,fridge_func,phone,phone_obs,fax,fax_obs,computer,computer_obs,internet,internet_obs,latitude,longitude,tdr_palu,tdr_hiv,widal,hb_sahli,list_of_all_exams,hierarchy,pdiag_hiv,pdiag_palu,pdiag_widal,pdiag_hb_sahli,pcomm,pship,training
2017, 2nd,1st ,NW,10,10,pass,PSU, Trace McSorley, Brandon Polk ,0,6,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,4,10,pass,PSU, Trace McSorley, Brandon Polk ,0,23,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW, Goal ,10,run,PSU,0,0, Saquon Barkley ,-6,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,19,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,pass,PSU, Trace McSorley, Brandon Polk ,0,6,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,4,10,pass,PSU, Trace McSorley, Brandon Polk ,0,23,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW, Goal ,10,run,PSU,0,0, Saquon Barkley ,-6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW, Goal ,10,pass,PSU,Trace McSorley, Tommy Stevens ,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,NW,,10,other,OPP,0,0,0,65,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,run,OPP,0,0, Justin Jackson ,8,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,2,10,run,OPP,0,0, Justin Jackson ,1,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,1,10,run,OPP,0,0, Justin Jackson ,12,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,pass,OPP, Clayton Thorson, Bennett Skowronek ,0,2,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,8,10,pass,OPP, Clayton Thorson, Garrett Dickerson ,0,4,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,4,10,pass,OPP, Clayton Thorson, Garrett Dickerson ,0,7,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,run,OPP,0,0, Justin Jackson ,9,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,1,10,run,OPP,0,0, Justin Jackson ,-3,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,4,10,run,OPP,0,0, Justin Jackson ,2,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,NW,2,10,run,OPP,0,0, Clayton Thorson ,-6,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,run,OPP,0,0, Justin Jackson ,8,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,2,10,run,OPP,0,0, Justin Jackson ,1,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,1,10,run,OPP,0,0, Justin Jackson ,12,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,pass,OPP, Clayton Thorson, Bennett Skowronek ,0,2,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,8,10,pass,OPP, Clayton Thorson, Garrett Dickerson ,0,4,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,4,10,pass,OPP, Clayton Thorson, Garrett Dickerson ,0,7,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,run,OPP,0,0, Justin Jackson ,9,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,1,10,run,OPP,0,0, Justin Jackson ,-3,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,4,10,run,OPP,0,0, Justin Jackson ,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,NW,2,10,run,OPP,0,0, Clayton Thorson ,-6,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,other,PSU,0,0,0,-8,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,18,10,run,PSU,0,0, Saquon Barkley ,4,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,14,10,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,15,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,run,PSU,0,0, Saquon Barkley ,0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,10,10,run,PSU,0,0, Trace McSorley ,5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,5,10,run,PSU,0,0, Trace McSorley ,1,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,NW,4,10,other,PSU,0,0,0,36,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,other,PSU,0,0,0,-8,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,18,10,run,PSU,0,0, Saquon Barkley ,4,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,14,10,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,15,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,run,PSU,0,0, Saquon Barkley ,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,10,10,run,PSU,0,0, Trace McSorley ,5,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,5,10,run,PSU,0,0, Trace McSorley ,1,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,NW,4,10,other,PSU,0,0,0,36,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,other,OPP,0,0,0,0,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,14,10,run,OPP,0,0, Justin Jackson ,3,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,other,OPP,0,0,0,0,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,NW,,10,other,OPP,0,0,0,0,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,11,10,run,OPP,0,0, Justin Jackson ,1,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,14,10,run,OPP,0,0, Justin Jackson ,3,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,NW,,10,other,OPP,0,0,0,0,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,NW,,10,other,OPP,0,0,0,0,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,10,10,pass,OPP, Clayton Thorson, Bennett Skowronek ,0,32,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,pass,OPP, Clayton Thorson, Macan Wilson ,0,7,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,3,10,pass,OPP, Clayton Thorson, Macan Wilson ,0,5,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,pass,OPP, Clayton Thorson, Macan Wilson ,0,3,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,7,10,pass,OPP, Clayton Thorson, Garrett Dickerson ,0,6,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,1,10,run,OPP,0,0, Jeremy Larkin ,0,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,11,10,run,OPP,0,0, Justin Jackson ,1,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,NW,,10,other,OPP,0,0,0,0,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,10,10,pass,OPP, Clayton Thorson, Bennett Skowronek ,0,32,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,pass,OPP, Clayton Thorson, Macan Wilson ,0,7,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,3,10,pass,OPP, Clayton Thorson, Macan Wilson ,0,5,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,pass,OPP, Clayton Thorson, Macan Wilson ,0,3,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,7,10,pass,OPP, Clayton Thorson, Garrett Dickerson ,0,6,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,1,10,run,OPP,0,0, Jeremy Larkin ,0,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,NW,,10,other,OPP,0,0,0,0,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,NW,1,10,run,OPP,0,0, Justin Jackson ,3,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,NW,,10,other,OPP,0,0,0,0,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,NW,,10,other,OPP,0,0,0,0,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,pass,OPP, Clayton Thorson," Garrett Dickerson, broken up by Kevin Givens ",0,0,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,10,10,other,OPP,0,0,0,-8,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,NW,1,10,run,OPP,0,0, Justin Jackson ,3,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,NW,,10,other,OPP,0,0,0,0,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,NW,10,10,pass,OPP, Clayton Thorson,0,0,0,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,NW,,10,other,OPP,0,0,0,0,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,18,10,pass,OPP, Clayton Thorson, Justin Jackson ,0,7,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,NW,11,10,pass,OPP, Clayton Thorson,0,0,0,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,NW,10,10,other,OPP,0,0,0,-8,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,NW,,10,other,OPP,0,0,0,0,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,NW,18,10,pass,OPP, Clayton Thorson, Justin Jackson ,0,7,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,NW,11,10,pass,OPP, Clayton Thorson,0,0,0,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,,NW,,10,other,OPP,0,0,0,65,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,10,run,OPP,0,0, Justin Jackson ,4,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,6,10,pass,OPP, Clayton Thorson, Justin Jackson ,0,3,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,NW,3,10,pass,OPP, Clayton Thorson," Bennett Skowronek, broken up by Christian Campbell ",0,0,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,4th ,NW,3,10,other,OPP,0,0,0,34,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,10,run,OPP,0,0, Justin Jackson ,4,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,6,10,pass,OPP, Clayton Thorson, Justin Jackson ,0,3,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,NW,3,10,pass,OPP, Clayton Thorson, Bennett Skowronek ,0,0,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,4th ,NW,3,10,other,OPP,0,0,0,34,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,17,run,PSU,0,0, Trace McSorley ,3,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,7,17,pass,PSU, Trace McSorley, Mike Gesicki ,0,4,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,NW,3,17,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,5,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,17,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,6,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,4,17,run,PSU,0,0, Trace McSorley ,4,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,17,run,PSU,0,0, Trace McSorley ,3,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,7,17,pass,PSU, Trace McSorley, Mike Gesicki ,0,4,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,NW,3,17,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,5,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,17,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,6,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,4,17,run,PSU,0,0, Trace McSorley ,4,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,17,pass,PSU, Trace McSorley, Saquon Barkley ,0,1,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,9,17,pass,PSU, Trace McSorley, Saeed Blacknall ,0,38,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW, Goal ,17,run,PSU,0,0, Tommy Stevens ,4,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW, Goal ,17,run,PSU,0,0, Trace McSorley ,0,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,NW, Goal ,17,run,PSU,0,0,Saquon Barkley,1,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,,NW,,17,other,OPP,0,0,0,65,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,17,pass,OPP, Clayton Thorson,0,0,0,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,10,17,run,OPP,0,0, Justin Jackson ,-7,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,NW,17,17,pass,OPP, Clayton Thorson, Bennett Skowronek ,0,0,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,4th ,NW,17,17,other,OPP,0,0,0,33,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,17,run,PSU,0,0, Saquon Barkley ,-7,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,17,17,other,PSU,0,0,0,-2,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,17,run,PSU,0,0, Trace McSorley ,5,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,5,17,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,0,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,NW,5,17,other,PSU,0,0,0,-6,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,4th ,NW,11,17,other,PSU,0,0,0,42,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,17,run,OPP,0,0, Justin Jackson ,2,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,8,17,pass,OPP, Clayton Thorson," Bennett Skowronek, broken up by Amani Oruwariye ",0,0,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,NW,8,17,pass,OPP, Clayton Thorson, Ramaud Chiaokhiao-Bowman ,0,0,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,4th ,NW,8,17,other,OPP,0,0,0,35,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,17,pass,PSU, Trace McSorley, Juwan Johnson ,0,0,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,10,17,other,PSU,0,0,0,-7,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,NW,17,17,run,PSU,0,0, Saquon Barkley ,8,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,4th ,NW,9,17,other,PSU,0,0,0,50,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,17,pass,OPP, Clayton Thorson, Flynn Nagel ,0,11,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,17,pass,OPP, Clayton Thorson, Garrett Dickerson ,0,0,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,10,17,pass,OPP, Clayton Thorson, Justin Jackson ,0,0,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,NW,10,17,pass,OPP, Clayton Thorson, Garrett Dickerson ,0,0,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,4th ,NW,10,17,other,OPP,0,0,0,40,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,24,run,PSU,0,0, Saquon Barkley ,3,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,7,24,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,15,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,24,pass,PSU, Trace McSorley, Irvin Charles ,0,0,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,10,24,run,PSU,0,0,Saquon Barkley ,53,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,,NW,,24,other,OPP,0,0,0,62,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,24,pass,OPP, Clayton Thorson, Justin Jackson ,0,1,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,NW,9,24,pass,OPP, Clayton Thorson, Justin Jackson ,0,3,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,NW,6,24,other,OPP,0,0,0,0,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,NW,11,24,pass,OPP, Clayton Thorson, Justin Jackson ,0,4,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,4th ,NW,7,24,other,OPP,0,0,0,0,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,4th ,NW,12,24,other,OPP,0,0,0,39,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,NW,10,24,other,PSU,0,0,0,-8,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,NW,,24,other,PSU,0,0,0,0,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,NW,18,24,run,PSU,0,0, Saquon Barkley ,1,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,NW,17,24,pass,PSU, Trace McSorley, Juwan Johnson ,0,7,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,4th ,NW,10,24,other,PSU,0,0,0,48,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,NW,10,24,pass,OPP, Clayton Thorson, Garrett Dickerson ,0,0,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,NW,10,24,other,OPP,0,0,0,-5,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,NW,15,24,pass,OPP, Clayton Thorson, Macan Wilson ,0,0,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,4th ,NW,15,24,other,OPP,0,0,0,51,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,NW,10,31,run,PSU,0,0, Saquon Barkley ,5,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,NW,5,31,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,4,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,NW,1,31,run,PSU,0,0, Trace McSorley ,4,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,NW,10,31,run,PSU,0,0, Saquon Barkley ,12,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,NW,10,31,pass,PSU, Trace McSorley, Miles Sanders ,0,0,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,NW,10,31,pass,PSU, Trace McSorley, Miles Sanders ,0,4,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,NW,6,31,pass,PSU, Trace McSorley, Saeed Blacknall ,0,8,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,NW,10,31,pass,PSU, Trace McSorley, Saquon Barkley ,0,0,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,NW,10,31,other,PSU,0,0,0,7,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,NW, Goal ,31,pass,PSU, Trace McSorley, Miles Sanders ,0,0,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,NW, Goal ,31,run,PSU,0,0,Trace McSorley,5,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,NW,,31,other,OPP,0,0,0,61,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,NW,10,31,run,OPP,0,0, Jeremy Larkin ,3,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,NW,7,31,pass,OPP, Matt Alviti, Macan Wilson ,0,0,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,NW,7,31,pass,OPP, Matt Alviti, Riley Lees ,0,0,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,4th ,NW,7,31,other,OPP,0,0,0,51,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,NW,10,31,pass,PSU, Tommy Stevens, DaeSean Hamilton ,0,0,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,NW,10,31,pass,PSU, Tommy Stevens, Saeed Blacknall ,0,16,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,NW,10,31,run,PSU,0,0, Andre Robinson ,0,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,NW,10,31,pass,PSU, Tommy Stevens, Juwan Johnson ,0,6,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,NW,4,31,run,PSU,0,0, Tommy Stevens ,20,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,NW, Goal ,31,other,PSU,0,0,0,-7,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
