Entry,DD,Down,Distance,Yardline,Poss,Quarter,Time,Team_Score,Opp_Score,Diff_Score,Text,Yards,Pass,Passer,Completed,Targeted,Run,Carrier,Punt,Field_Goal,Koreturn,Penalty,Date,Season,Location,HomeField,Line,O_U,Attendance,Gameid,Opponent,Play_Type,Poss
132,2nd and 5 at GAST 26,2nd ,5, GAST 26,GAST, 3rd,0:16,49,0,49, (0:16 - 3rd) Aaron Winchester run for 6 yds to the GeoSt 32 for a 1ST down ,6,0,0,0,0,1, Aaron Winchester ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
133,,,,,GAST,,,49,0,49, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,,GAST,other,OPP
134,1st and 10 at GAST 32,1st ,10, GAST 32,GAST, 4th,14:53,49,0,49, (14:53 - 4th) Taz Bateman run for 17 yds to the GeoSt 49 for a 1ST down ,17,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
135,1st and 10 at GAST 49,1st ,10, GAST 49,GAST, 4th,14:17,49,0,49, (14:17 - 4th) Taz Bateman run for 11 yds to the PnSt 40 for a 1ST down ,11,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
136,1st and 10 at PSU 40,1st ,10, PSU 40,GAST, 4th,13:57,49,0,49, (13:57 - 4th) Taz Bateman run for a loss of 1 yard to the PnSt 41 ,-1,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
137,2nd and 11 at PSU 41,2nd ,11, PSU 41,GAST, 4th,13:13,49,0,49, (13:13 - 4th) Taz Bateman run for 4 yds to the PnSt 37 ,4,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
138,3rd and 7 at PSU 37,3rd ,7, PSU 37,GAST, 4th,12:23,49,0,49, (12:23 - 4th) Taz Bateman run for 11 yds to the PnSt 26 for a 1ST down ,11,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
139,1st and 10 at PSU 26,1st ,10, PSU 26,GAST, 4th,11:59,49,0,49, (11:59 - 4th) Taz Bateman run for 3 yds to the PnSt 23 ,3,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
140,2nd and 7 at PSU 23,2nd ,7, PSU 23,GAST, 4th,11:22,49,0,49, (11:22 - 4th) Aaron Winchester run for a loss of 2 yards to the PnSt 25 ,-2,0,0,0,0,1, Aaron Winchester ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
141,3rd and 9 at PSU 25,3rd ,9, PSU 25,GAST, 4th,10:42,49,0,49," (10:42 - 4th) Aaron Winchester sacked by Daniel Joseph for a loss of 6 yards to the PnSt 31 Aaron Winchester fumbled, forced by Daniel Joseph, recovered by PnSt Yetur Gross-Matos , return for 0 yards ",-6,,,,,,,,,,,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,other,OPP
142,1st and 10 at PSU 31,1st ,10, PSU 31,PSU, 4th,10:29,56,0,56, (10:29 - 4th) Tommy Stevens pass complete to Saeed Blacknall for 8 yds to the PnSt 39 ,8,1, Tommy Stevens,1, Saeed Blacknall ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,pass,PSU
143,2nd and 2 at PSU 39,2nd ,2, PSU 39,PSU, 4th,9:46,56,0,56, (9:46 - 4th) Tommy Stevens run for 12 yds to the GeoSt 49 for a 1ST down ,12,0,0,0,0,1, Tommy Stevens ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,PSU
144,1st and 10 at GAST 49,1st ,10, GAST 49,PSU, 4th,9:08,56,0,56, (9:08 - 4th) Billy Fessler pass complete to Jonathan Holland for 8 yds to the GeoSt 41 ,8,1, Billy Fessler,1, Jonathan Holland ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,pass,PSU
145,2nd and 2 at GAST 41,2nd ,2, GAST 41,PSU, 4th,8:55,56,0,56, (8:55 - 4th) Andre Robinson 41 Yd Run (Tyler Davis Kick) ,41,0,0,0,0,1, (8:55 - 4th) Andre Robinson ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,PSU
146,,,,,PSU, 4th,8:55,56,0,56," (8:55 - 4th) Alex Barbir kickoff for 64 yds , Glenn Smith return for 17 yds to the GeoSt 18 ",64,,,,,,,,,,,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,other,PSU
147,1st and 10 at GAST 18,1st ,10, GAST 18,PSU, 4th,8:22,56,0,56, (8:22 - 4th) Demarcus Kirk run for 4 yds to the GeoSt 22 ,4,0,0,0,0,1, Demarcus Kirk ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,PSU
148,2nd and 6 at GAST 22,2nd ,6, GAST 22,PSU, 4th,7:59,56,0,56, (7:59 - 4th) Penny Hart run for 4 yds to the GeoSt 26 ,4,0,0,0,0,1, Penny Hart ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,PSU
149,3rd and 2 at GAST 26,3rd ,2, GAST 26,PSU, 4th,7:11,56,0,56, (7:11 - 4th) Taz Bateman run for no gain to the GeoSt 26 ,0,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,PSU
150,4th and 2 at GAST 26,4th ,2, GAST 26,PSU, 4th,6:41,56,0,56," (6:41 - 4th) Oliver Holdenson punt for 38 yds , Mark Allen returns for 10 yds to the PnSt 36 PENN ST Penalty, Offensive Holding (Garrett Taylor) to the PnSt 36 ",38,0,0,0,0,0,0,0,0,0,1,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,other,PSU
151,1st and 10 at PSU 36,1st ,10, PSU 36,GAST, 4th,6:10,56,0,56, (6:10 - 4th) Nick Eury run for 4 yds to the PnSt 40 ,4,0,0,0,0,1, Nick Eury ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
152,2nd and 6 at PSU 40,2nd ,6, PSU 40,GAST, 4th,5:32,56,0,56, (5:32 - 4th) Mark Allen run for 1 yd to the PnSt 41 ,1,0,0,0,0,1, Mark Allen ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
153,3rd and 5 at PSU 41,3rd ,5, PSU 41,GAST, 4th,5:22,56,0,56, (5:22 - 4th) Billy Fessler pass incomplete to Cody Hodgens ,0,1, Billy Fessler,0, Cody Hodgens ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,pass,OPP
154,4th and 5 at PSU 41,4th ,5, PSU 41,GAST, 4th,5:11,56,0,56," (5:11 - 4th) Daniel Pasquariello punt for 45 yds, downed at the GeoSt 14 ",45,0,0,0,0,0,0,1,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,other,OPP
155,1st and 10 at GAST 14,1st ,10, GAST 14,GAST, 4th,4:58,56,0,56, (4:58 - 4th) Taz Bateman run for 8 yds to the GeoSt 22 ,8,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
156,2nd and 2 at GAST 22,2nd ,2, GAST 22,GAST, 4th,4:23,56,0,56, (4:23 - 4th) Taz Bateman run for a loss of 7 yards to the GeoSt 15 ,-7,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
157,3rd and 9 at GAST 15,3rd ,9, GAST 15,GAST, 4th,3:28,56,0,56, (3:28 - 4th) Aaron Winchester pass complete to Ari Werts for 15 yds to the GeoSt 30 for a 1ST down ,15,1, Aaron Winchester,1, Ari Werts ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,pass,OPP
158,1st and 10 at GAST 30,1st ,10, GAST 30,GAST, 4th,3:19,56,0,56, (3:19 - 4th) Aaron Winchester run for 18 yds to the GeoSt 48 for a 1ST down ,18,0,0,0,0,1, Aaron Winchester ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
159,1st and 10 at GAST 48,1st ,10, GAST 48,GAST, 4th,2:43,56,0,56, (2:43 - 4th) Aaron Winchester run for 3 yds to the PnSt 49 ,3,0,0,0,0,1, Aaron Winchester ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
160,2nd and 7 at PSU 49,2nd ,7, PSU 49,GAST, 4th,2:06,56,0,56, (2:06 - 4th) Aaron Winchester run for no gain to the PnSt 49 ,0,0,0,0,0,1, Aaron Winchester ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
161,3rd and 7 at PSU 32,3rd ,7, PSU 32,GAST, 4th,1:41,56,0,56," (1:41 - 4th) Aaron Winchester run for 17 yds to the PnSt 32 for a 1ST down PENN ST Penalty, Defensive Holding (10 Yards) to the PnSt 22 for a 1ST down ",17,0,0,0,0,0,0,0,0,0,1,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,other,OPP
162,1st and 10 at PSU 20,1st ,10, PSU 20,GAST, 4th,1:27,56,0,56," (1:27 - 4th) Taz Bateman run for 2 yds to the PnSt 20 GEORGIA ST Penalty, Offensive Holding (-10 Yards) to the PnSt 30 ",2,0,0,0,0,0,0,0,0,0,1,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,other,OPP
163,1st and 18 at PSU 30,1st ,18, PSU 30,GAST, 4th,1:04,56,0,56, (1:04 - 4th) Aaron Winchester run for a loss of 2 yards to the PnSt 32 ,-2,0,0,0,0,1, Aaron Winchester ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,OPP
164,2nd and 20 at PSU 32,2nd ,20, PSU 32,GAST, 4th,0:16,56,0,56, (0:16 - 4th) Aaron Winchester sacked by Antonio Shelton and Daniel Joseph for a loss of 3 yards to the PnSt 35 ,-3,,,,,,,,,,,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,other,OPP
165,3rd and 23 at PSU 35,3rd ,23, PSU 35,GAST, 4th,0:11,56,0,56, (0:11 - 4th) Aaron Winchester pass complete to Jonathan Ifedi for 22 yds to the PnSt 13 ,22,1, Aaron Winchester,1, Jonathan Ifedi ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,pass,OPP
166,,,,,GAST, 4th,0:11,56,0,56," (0:11 - 4th) Timeout PENN ST, clock 00:11 ",,,,,,,,,,,,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,other,OPP
167,4th and 1 at PSU 13,4th ,1, PSU 13,GAST, 4th,0:06,56,0,56, (0:06 - 4th) Brandon Wright 31 yd FG MISSED ,,0,0,0,0,0,0,0,1,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,other,OPP
168,1st and 10 at PSU 20,1st ,10, PSU 20,PSU, 4th,0:00,56,0,56, (0:00 - 4th) TEAM run for a loss of 3 yards to the PnSt 17 ,-3,0,0,0,0,1, TEAM ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55,"102,746",400935356,GAST,run,PSU
169,,,,,PSU,,,56,0,56, End of 4th Quarter ,,,,,,,,,,,,,,,,,,,,GAST,other,PSU
0,,,,,PSU, 1st,15:00,0,0,0, (15:00 - 1st) Miguel Recinos kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,other,PSU
1,1st and 10 at PSU 25,1st ,10, PSU 25,PSU, 1st,14:50,0,0,0, (14:50 - 1st) Trace McSorley pass complete to Saquon Barkley for 6 yds to the PnSt 31 ,6,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,PSU
2,2nd and 4 at PSU 31,2nd ,4, PSU 31,PSU, 1st,14:29,0,0,0, (14:29 - 1st) Saquon Barkley run for 5 yds to the PnSt 36 for a 1ST down ,5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,PSU
3,1st and 10 at PSU 41,1st ,10, PSU 41,PSU, 1st,14:00,0,0,0," (14:00 - 1st) Saquon Barkley run for 5 yds to the PnSt 41 PENN ST Penalty, Offensive Holding (-10 Yards) to the PnSt 31 ",5,0,0,0,0,0,0,0,0,0,1,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,other,PSU
4,1st and 15 at PSU 31,1st ,15, PSU 31,PSU, 1st,13:27,0,0,0, (13:27 - 1st) Trace McSorley sacked by Anthony Nelson for a loss of 3 yards to the PnSt 28 ,-3,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,other,PSU
5,2nd and 18 at PSU 28,2nd ,18, PSU 28,PSU, 1st,12:52,0,0,0, (12:52 - 1st) Trace McSorley pass complete to Miles Sanders for 6 yds to the PnSt 34 ,6,1, Trace McSorley,1, Miles Sanders ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,PSU
6,3rd and 12 at PSU 34,3rd ,12, PSU 34,PSU, 1st,12:13,0,0,0, (12:13 - 1st) Trace McSorley pass complete to Saquon Barkley for 12 yds to the PnSt 46 for a 1ST down ,12,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,PSU
7,1st and 10 at PSU 46,1st ,10, PSU 46,PSU, 1st,11:43,0,0,0, (11:43 - 1st) Trace McSorley run for 12 yds to the Iowa 42 for a 1ST down ,12,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,PSU
8,1st and 10 at IOWA 42,1st ,10, IOWA 42,PSU, 1st,11:08,0,0,0, (11:08 - 1st) Trace McSorley run for 7 yds to the Iowa 35 ,7,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,PSU
9,2nd and 3 at IOWA 35,2nd ,3, IOWA 35,PSU, 1st,10:39,0,0,0, (10:39 - 1st) Saquon Barkley run for a loss of 1 yard to the Iowa 36 ,-1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,PSU
10,3rd and 4 at IOWA 36,3rd ,4, IOWA 36,PSU, 1st,10:05,0,0,0, (10:05 - 1st) Trace McSorley pass complete to Saquon Barkley for 2 yds to the Iowa 34 ,2,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,PSU
11,4th and 2 at IOWA 34,4th ,2, IOWA 34,PSU, 1st,9:29,0,0,0," (9:29 - 1st) PENN ST Penalty, Delay of Game (-5 Yards) to the Iowa 39 ",,0,0,0,0,0,0,0,0,0,1,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,other,PSU
12,4th and 7 at IOWA 39,4th ,7, IOWA 39,PSU, 1st,9:22,0,0,0," (9:22 - 1st) Blake Gillikin punt for 30 yds, fair catch by Joshua Jackson at the Iowa 9 ",30,0,0,0,0,0,0,1,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,other,PSU
13,1st and 10 at IOWA 9,1st ,10, IOWA 9,IOWA, 1st,9:17,0,0,0, (9:17 - 1st) Akrum Wadley run for 1 yd to the Iowa 10 ,1,0,0,0,0,1, Akrum Wadley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,OPP
14,2nd and 9 at IOWA 10,2nd ,9, IOWA 10,IOWA, 1st,8:42,0,0,0, (8:42 - 1st) Nathan Stanley pass incomplete to Matt VandeBerg ,0,1, Nathan Stanley,0, Matt VandeBerg ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,OPP
15,3rd and 9 at IOWA 10,3rd ,9, IOWA 10,IOWA, 1st,8:39,0,0,0, (8:39 - 1st) Nathan Stanley pass incomplete to Noah Fant ,0,1, Nathan Stanley,0, Noah Fant ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,OPP
16,4th and 9 at IOWA 10,4th ,9, IOWA 10,IOWA, 1st,8:32,0,0,0," (8:32 - 1st) Colten Rastetter punt for 35 yds, fair catch by DeAndre Thompkins at the Iowa 45 ",35,0,0,0,0,0,0,1,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,other,OPP
17,1st and 10 at IOWA 45,1st ,10, IOWA 45,PSU, 1st,8:29,0,0,0, (8:29 - 1st) Trace McSorley pass incomplete to Mike Gesicki ,0,1, Trace McSorley,0, Mike Gesicki ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,PSU
18,2nd and 10 at IOWA 45,2nd ,10, IOWA 45,PSU, 1st,8:23,0,0,0, (8:23 - 1st) Trace McSorley pass incomplete to Saeed Blacknall ,0,1, Trace McSorley,0, Saeed Blacknall ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,PSU
19,,,,,PSU, 1st,8:23,0,0,0," (8:23 - 1st) Timeout PENN ST, clock 08:23 ",,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,other,PSU
20,3rd and 10 at IOWA 45,3rd ,10, IOWA 45,PSU, 1st,8:15,0,0,0, (8:15 - 1st) Trace McSorley sacked by Anthony Nelson for a loss of 3 yards to the Iowa 48 ,-3,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,other,PSU
21,4th and 13 at IOWA 48,4th ,13, IOWA 48,PSU, 1st,7:36,0,0,0," (7:36 - 1st) Blake Gillikin punt for 38 yds, fair catch by Joshua Jackson at the Iowa 10 ",38,0,0,0,0,0,0,1,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,other,PSU
22,1st and 10 at IOWA 10,1st ,10, IOWA 10,IOWA, 1st,7:33,0,0,0, (7:33 - 1st) Nathan Stanley pass incomplete to Matt VandeBerg ,0,1, Nathan Stanley,0, Matt VandeBerg ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,OPP
23,2nd and 10 at IOWA 10,2nd ,10, IOWA 10,IOWA, 1st,7:25,0,0,0, (7:25 - 1st) Akrum Wadley run for 1 yd to the Iowa 11 ,1,0,0,0,0,1, Akrum Wadley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,OPP
24,3rd and 9 at IOWA 11,3rd ,9, IOWA 11,IOWA, 1st,6:45,0,0,0, (6:45 - 1st) Nathan Stanley run for 4 yds to the Iowa 15 ,4,0,0,0,0,1, Nathan Stanley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,OPP
25,4th and 5 at IOWA 15,4th ,5, IOWA 15,IOWA, 1st,6:07,0,0,0," (6:07 - 1st) Colten Rastetter punt for 52 yds, fair catch by DeAndre Thompkins at the PnSt 33 ",52,0,0,0,0,0,0,1,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,other,OPP
26,1st and 10 at PSU 33,1st ,10, PSU 33,PSU, 1st,6:01,3,0,3, (6:01 - 1st) Saquon Barkley run for 15 yds to the PnSt 48 for a 1ST down ,15,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,PSU
27,1st and 10 at PSU 48,1st ,10, PSU 48,PSU, 1st,5:45,3,0,3, (5:45 - 1st) Trace McSorley pass complete to Saquon Barkley for 5 yds to the Iowa 47 ,5,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,PSU
28,2nd and 5 at IOWA 47,2nd ,5, IOWA 47,PSU, 1st,5:15,3,0,3, (5:15 - 1st) Saquon Barkley run for 6 yds to the Iowa 41 for a 1ST down ,6,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,PSU
29,1st and 10 at IOWA 41,1st ,10, IOWA 41,PSU, 1st,4:40,3,0,3, (4:40 - 1st) Trace McSorley pass complete to DeAndre Thompkins for 7 yds to the Iowa 34 ,7,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,PSU
30,2nd and 3 at IOWA 34,2nd ,3, IOWA 34,PSU, 1st,4:20,3,0,3, (4:20 - 1st) Andre Robinson run for 3 yds to the Iowa 31 for a 1ST down ,3,0,0,0,0,1, Andre Robinson ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,PSU
31,1st and 10 at IOWA 31,1st ,10, IOWA 31,PSU, 1st,3:40,3,0,3, (3:40 - 1st) Trace McSorley pass complete to Saquon Barkley for 9 yds to the Iowa 22 ,9,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,PSU
32,2nd and 1 at IOWA 22,2nd ,1, IOWA 22,PSU, 1st,3:20,3,0,3, (3:20 - 1st) Saquon Barkley run for 12 yds to the Iowa 10 for a 1ST down ,12,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,PSU
33,1st and Goal at IOWA 10,1st , Goal , IOWA 10,PSU, 1st,2:50,3,0,3, (2:50 - 1st) Andre Robinson run for 8 yds to the Iowa 2 ,8,0,0,0,0,1, Andre Robinson ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,PSU
34,2nd and Goal at IOWA 2,2nd , Goal , IOWA 2,PSU, 1st,2:20,3,0,3, (2:20 - 1st) Trace McSorley run for a loss of 1 yard to the Iowa 3 ,-1,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,PSU
35,3rd and Goal at IOWA 3,3rd , Goal , IOWA 3,PSU, 1st,1:50,3,0,3, (1:50 - 1st) Trace McSorley run for 2 yds to the Iowa 1 ,2,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,PSU
36,4th and Goal at IOWA 1,4th , Goal , IOWA 1,PSU, 1st,1:01,3,0,3, (1:01 - 1st) Tyler Davis 19 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,other,PSU
37,,,,,IOWA, 1st,1:01,3,0,3," (1:01 - 1st) Tyler Davis kickoff for 65 yds , Ivory Kelly-Martin return for 18 yds to the Iowa 18 ",65,,,,,,,,,,,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,other,OPP
38,1st and 10 at IOWA 18,1st ,10, IOWA 18,IOWA, 1st,0:55,3,0,3, (0:55 - 1st) Akrum Wadley run for no gain to the Iowa 18 ,0,0,0,0,0,1, Akrum Wadley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,OPP
39,2nd and 10 at IOWA 18,2nd ,10, IOWA 18,IOWA, 1st,0:16,3,0,3, (0:16 - 1st) Nathan Stanley pass incomplete to Matt VandeBerg ,0,1, Nathan Stanley,0, Matt VandeBerg ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,OPP
40,3rd and 10 at IOWA 18,3rd ,10, IOWA 18,IOWA, 1st,0:10,3,0,3, (0:10 - 1st) Nathan Stanley pass complete to Noah Fant for 13 yds to the Iowa 31 for a 1ST down ,13,1, Nathan Stanley,1, Noah Fant ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,OPP
41,,,,,IOWA,,,3,0,3, End of 1st Quarter ,,,,,,,,,,,,,,,,,,,,IOWA,other,OPP
42,1st and 10 at IOWA 31,1st ,10, IOWA 31,IOWA, 2nd,14:56,3,0,3, (14:56 - 2nd) Nathan Stanley pass incomplete to Matt VandeBerg ,0,1, Nathan Stanley,0, Matt VandeBerg ,0,0,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,pass,OPP
43,2nd and 10 at IOWA 31,2nd ,10, IOWA 31,IOWA, 2nd,14:50,3,0,3, (14:50 - 2nd) Akrum Wadley run for a loss of 2 yards to the Iowa 29 ,-2,0,0,0,0,1, Akrum Wadley ,0,0,0,0,9/24/2017,2017," Iowa City, IA 52242 ",road,PSU-13.0,54,"66,205",400935360,IOWA,run,OPP
